"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000042570.16",0.127401907412368,-1.52327504989019,4.90626559053373,-0.310475456695461,0.756199420681579,NA
"ENSMUSG00000045912.10",0.254803814824737,-2.51427433857205,4.84625138852799,-0.518808071847824,0.603894588476294,NA
"ENSMUSG00000020312.13",0.232716017768166,-1.86757022407493,4.880724533958,-0.382642005522165,0.701985220380263,NA
"ENSMUSG00000035963.9",0.194451780328471,-1.52331992489258,4.90626320103315,-0.31048475437922,0.756192351285824,NA
"ENSMUSG00000020308.8",1.02806799853483,0.700445816033701,3.75350540427095,0.186611111638921,0.851965553966519,NA
"ENSMUSG00000120698.1",0.333703366789897,0.701477736104846,4.81810182694418,0.1455921359283,0.88424337645214,NA
"ENSMUSG00000020307.17",4.29695035350411,-1.14002462574372,1.68702605302783,-0.675759940812786,0.499193072284533,0.643015719314368
"ENSMUSG00000023175.16",32.3932896828834,-2.10199876340979,0.700574070610558,-3.00039474994825,0.00269629919048273,0.0105207207346955
"ENSMUSG00000020331.11",1.46010079762042,-4.58646855373879,3.29459988078677,-1.3921170156309,0.163886966403028,NA
"ENSMUSG00000020329.13",0.695367289761049,-2.70488195841672,4.77171397050406,-0.566857522294234,0.570810985785772,NA
"ENSMUSG00000020327.5",8.99919474371909,0.17273782762708,1.33024551505833,0.129854095106275,0.896681863482819,0.937990852845456
"ENSMUSG00000035890.10",2.01343498782422,-0.707323778142904,2.99672987039617,-0.236031877657827,0.813407934110322,NA
"ENSMUSG00000020325.11",0.861033434613112,-3.3492656699169,4.36798251814449,-0.766776344915331,0.443214503004924,NA
"ENSMUSG00000020323.15",51.3416532888197,-2.90078755324097,0.585468104138632,-4.95464660283885,7.24618658987154e-07,6.41735193319488e-06
"ENSMUSG00000035863.15",1.91960503089883,-1.74040457395591,2.75244332017418,-0.632312593396391,0.527182636126362,NA
"ENSMUSG00000112828.2",0.852846824233636,-3.09732785435698,4.46079544634291,-0.694344291643379,0.487466320811482,NA
"ENSMUSG00000091994.3",0.144471776862198,2.37076628661906,4.97027164458597,0.476989278684898,0.63336975616178,NA
"ENSMUSG00000006498.17",3.03829632978196,-0.430116497192116,2.24766735369837,-0.191361277941948,0.848242555144624,0.908062034261226
"ENSMUSG00000035835.15",225.766347304233,1.44507525920869,0.423564809841,3.41169810530565,0.000645595705459326,0.00301433306366376
"ENSMUSG00000090860.2",408.931453234526,2.81458154347121,0.264883901228227,10.6257176461854,2.26265108680978e-26,1.04472526668949e-24
"ENSMUSG00000057729.13",0.288943553724397,3.41510970986482,4.87792025588739,0.700115936857098,0.483854903904907,NA
"ENSMUSG00000013833.16",0.765001145844773,-2.70443056326991,4.21778058672862,-0.641197546353997,0.521394343590686,NA
"ENSMUSG00000035781.16",1.79517524740766,-4.74993218027972,2.99761521804768,-1.58457034501357,0.113063987150101,NA
"ENSMUSG00000019564.13",0.268199491664412,0.748776992404241,4.99733019089704,0.14983540486642,0.880894475618332,NA
"ENSMUSG00000035754.9",2.36027155580972,-3.23165328766343,2.77144727019016,-1.16605259729213,0.243593180432268,NA
"ENSMUSG00000035745.10",139.936644726072,-4.73655531627505,0.458828155888654,-10.3231574947735,5.53716605503649e-25,2.41302230836618e-23
"ENSMUSG00000013858.15",4.53421268365,-0.860415781403629,1.98090234227376,-0.434355476815686,0.664030323910835,0.781383984007334
"ENSMUSG00000004665.11",0.836815420813565,-0.948504043254394,4.27850153901706,-0.221690709844247,0.824554662647781,NA
"ENSMUSG00000035722.16",0.902575413774694,-3.70526879572225,4.29736429681264,-0.86221891834268,0.388567061044442,NA
"ENSMUSG00000035697.15",0.65241039811485,0.316693515753832,4.42007707473636,0.0716488672932749,0.942881349501706,NA
"ENSMUSG00000004667.19",2.150072484693,-0.499101446542697,2.56216670389231,-0.194796632781344,0.845552158447145,NA
"ENSMUSG00000075706.12",6.79589985788899,-0.578784443268854,1.35277831286269,-0.427848700533982,0.668761277773357,0.785352238178654
"ENSMUSG00000035673.11",1.25895627899172,-0.626774401257462,3.58843032288594,-0.174665339677931,0.861342603981165,NA
"ENSMUSG00000003068.18",26.0639685968423,-2.97059517276004,0.821624790134326,-3.61551307656428,0.000299753342489573,0.00153174352944112
"ENSMUSG00000035640.20",138.796357145228,0.504961518581107,0.36596904788974,1.37979296744582,0.167650398550554,0.293293671979398
"ENSMUSG00000003072.16",10.7555998295097,-2.51923544922961,1.22979794191605,-2.04849541812095,0.0405114805930313,0.0983252675094317
"ENSMUSG00000035621.14",1.07757301199815,-3.91336072711767,3.99166905705857,-0.980382058527016,0.326897562620662,NA
"ENSMUSG00000045193.14",4.07228744199305,3.5578675187044,1.90771580513591,1.8649882278723,0.0621830543184437,0.137266349558386
"ENSMUSG00000035595.7",0.56425600389103,0.287765621450653,4.7144459015447,0.0610391183736707,0.951328055163765,NA
"ENSMUSG00000020156.17",0.206301459377529,2.97363639132618,4.91081085829917,0.60552859336881,0.544827831886855,NA
"ENSMUSG00000020153.15",7.55944249866848,0.754357944750303,1.32200649518485,0.570615914141046,0.568260028519048,0.702907164163956
"ENSMUSG00000020150.14",4.08317647784098,0.601550849096898,1.90269231299583,0.316157712410024,0.751882803309773,0.846487044181414
"ENSMUSG00000069565.13",3.92007721408609,-1.5148898676822,1.94370182752961,-0.779383877828415,0.435753618012285,0.585609981795096
"ENSMUSG00000087672.2",14.4053104715393,1.59931424202857,0.998651173567483,1.60147435296685,0.109271896067593,0.212489871595968
"ENSMUSG00000063457.15",15.4699329545091,0.877117616011665,1.08702007106979,0.80690103095194,0.419723504813574,0.569593286710793
"ENSMUSG00000020135.14",6.75708847404161,-1.90307248918619,1.38758783210218,-1.37149695691917,0.170220091495917,0.29698543628741
"ENSMUSG00000020133.9",0.127401907412368,-1.52327504989019,4.90626559053373,-0.310475456695461,0.756199420681579,NA
"ENSMUSG00000020131.15",6.95453991781252,0.984247627802919,1.42716401532518,0.689652777980571,0.490412568693287,0.634974177158042
"ENSMUSG00000035504.17",80.0341278367725,2.42020279283798,0.479345845564312,5.04896999782856,4.44198483970748e-07,4.06806096831298e-06
"ENSMUSG00000043822.19",0.416345461136765,1.14295114303141,4.78457398538151,0.238882530926162,0.811196671761779,NA
"ENSMUSG00000035486.15",0.404883220664239,0.748940005016137,4.99733019125989,0.14986802479572,0.880868739270405,NA
"ENSMUSG00000048696.12",1.22571256144036,-3.34727688257543,3.51967462715401,-0.951018840421061,0.341594811889793,NA
"ENSMUSG00002076295.1",15.9632166484492,-1.84801710530625,0.894907182216899,-2.06503774025846,0.0389194295124962,0.0953562901858601
"ENSMUSG00000035478.15",9.03503443355257,-2.75136071669131,1.25223778227292,-2.19715516944182,0.0280093661004398,0.0736503907935971
"ENSMUSG00000120873.1",3.17978571995705,0.954858017821763,2.06810796408849,0.461706078407088,0.644292111543332,0.764653290887642
"ENSMUSG00000020163.13",6.92481765666696,-1.05639817747291,1.28827631745703,-0.820009002073536,0.412210975354048,0.563175382695231
"ENSMUSG00000020167.15",1.8161863433462,-2.52933925020896,3.01810633067746,-0.838055049452554,0.401999786829297,NA
"ENSMUSG00000047417.19",2.86004554424625,-0.352105144055542,2.16412633034728,-0.162700827173541,0.870753995678776,0.921981810603366
"ENSMUSG00000003346.15",1.22834617639192,-3.5128723728515,3.83911330405163,-0.915021801816625,0.360180184823459,NA
