"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000110051.2",0.316439309245831,-2.55501847422985,6.97262369522786,-0.366435732933434,0.714039960106949,NA
"ENSMUSG00000052825.7",0.529132989242516,2.40120552460183,6.90378683526069,0.347809916774633,0.727982941613053,NA
"ENSMUSG00000031521.6",0.331332289704126,4.09010140694928,6.95175661051672,0.588355092979192,0.556293973398751,NA
"ENSMUSG00000031520.7",0.952607744922484,-1.46693361898359,6.60705704028405,-0.222025269350562,0.824294212122971,NA
"ENSMUSG00000054408.10",1.58839292408442,1.60127569242169,5.54548031543892,0.288753291209717,0.77277017834659,NA
"ENSMUSG00000031519.5",0.165666144852063,3.08270812084672,6.98522804540952,0.441318178992393,0.658982667222605,NA
"ENSMUSG00000039375.17",0.293068052264431,3.91994585146117,6.95591495047435,0.563541371533568,0.57306629667255,NA
"ENSMUSG00000038257.11",0.565017577402222,3.13017077534517,6.98334719637579,0.44823358875378,0.653984624023071,NA
"ENSMUSG00000031613.10",3.79839815552778,-2.88285555928357,3.20977720415765,-0.898148181608799,0.369106554925862,NA
"ENSMUSG00000038215.16",0.450539055078037,-3.0936979809619,6.95589808594309,-0.444758957468602,0.656493957452847,NA
"ENSMUSG00000038206.14",13.2646612166286,-0.202749639579118,1.50001959612948,-0.135164660583285,0.89248168740491,NA
"ENSMUSG00000100510.9",192.312127379787,1.00833067362789,0.526808417555893,1.91403675420754,0.0556154596708513,0.291588189972911
"ENSMUSG00000038193.5",7.01246124461593,0.613680181762795,2.78886534238757,0.220046544533921,0.825834905656252,NA
"ENSMUSG00000109697.3",10.7061349589941,3.98613802989255,2.34612263191784,1.69903225673847,0.0893131060277083,NA
"ENSMUSG00000097910.4",34.5777664629829,2.56039943768907,1.23186887477236,2.0784675139732,0.0376663199972025,NA
"ENSMUSG00000031609.4",0.39560139907678,-0.12806395888597,6.91375642845492,-0.0185230648795924,0.985221577607795,NA
"ENSMUSG00000096917.4",0.603448856244926,-3.54720879450674,6.94586009900118,-0.510693959271773,0.609565371263576,NA
"ENSMUSG00000120635.1",0.144471776862198,-1.15544800036652,7.04807611200128,-0.163938070759346,0.869779896393886,NA
"ENSMUSG00000054717.8",2.09407213339264,-0.5418757004313,3.90486759046181,-0.13876928932364,0.889632462708864,NA
"ENSMUSG00000031608.14",0.51965438727923,1.58552760850609,6.88204002918906,0.230386281070922,0.817791620580933,NA
"ENSMUSG00000077526.3",0.0828330724260315,2.04768670741583,7.05193296855333,0.290372400949792,0.771531355413366,NA
"ENSMUSG00000110289.2",1.4805163762651,0.893275901712579,4.61230142631042,0.193672489967151,0.846432333794116,NA
"ENSMUSG00000110419.3",12.6279308853482,3.74057295243008,2.21187911948438,1.69112901309998,0.0908121650692105,NA
"ENSMUSG00000057228.7",4.70995886173171,1.4137013279749,3.14099837204438,0.450080248546825,0.652652578091012,NA
"ENSMUSG00000031647.11",0.81343774380202,1.6562234065656,6.84431717190649,0.241985192235657,0.808791637189371,NA
"ENSMUSG00000110261.2",0.0670498729161029,-0.825882460210668,7.04624061033441,-0.117208949549549,0.906694475089993,NA
"ENSMUSG00000038005.16",1.05246865742626,-5.54105102399698,6.44511239697348,-0.859729153303667,0.389938360474677,NA
"ENSMUSG00000004319.16",1.21960536200303,1.27656967237673,4.97480986606903,0.256606726034626,0.797482382208937,NA
"ENSMUSG00000031644.20",1.67862269360417,-3.50136645442134,4.47449594054929,-0.782516399823019,0.433911151154343,NA
"ENSMUSG00000080956.2",0.103150729688765,-0.909319706590017,7.05863698833127,-0.128823696146044,0.897497154947883,NA
"ENSMUSG00000031642.10",1.21464966199272,4.26388635519346,6.53177191435827,0.652791679057332,0.513890588715917,NA
"ENSMUSG00000099419.2",0.206301459377529,-1.75830304819012,7.00627566127612,-0.250961157281937,0.801844140292365,NA
"ENSMUSG00000109610.2",0.127401907412368,2.73846770558415,7.00309409571525,0.391036828601181,0.695770013579684,NA
"ENSMUSG00000031641.15",0.932666992491965,2.99496687159474,6.08980765361444,0.491799912566559,0.62286079835118,NA
"ENSMUSG00000058056.17",7.59632436900614,0.317672985757923,2.06933392181293,0.153514607966032,0.877992471358851,NA
"ENSMUSG00000086866.3",6.73598847982029,1.81569980586611,2.48060318781973,0.731958990773523,0.464193598615401,NA
"ENSMUSG00000109729.2",1.10094426897955,0.0661672164320107,5.64607316595586,0.0117191567461398,0.990649679793818,NA
"ENSMUSG00000037852.9",8.02455765842046,1.43886883908093,2.70324623100952,0.532274427159228,0.594535941263951,NA
"ENSMUSG00000031605.9",1.18365192657735,-3.88522223142805,5.13350323163261,-0.756836424585717,0.449147867623075,NA
"ENSMUSG00000110157.2",0.201149618748309,-1.99748206890389,6.99767705361767,-0.285449307477147,0.775299936189892,NA
"ENSMUSG00000110378.2",25.8385210583519,0.0909289339201881,1.298341452407,0.0700346844442302,0.944166053208683,NA
